,model_run,model_error,timestep,runtime_yr,computational_time,ET,K_d,K_n,P,S,S_init,St,T,U,average_rch,day,downstream_length,dt,dx,final_topography_file,fixed_upstream_length,hour,infiltration_capacity,init_z,initial_relief,initial_topography_file,k_f,k_w,kyr,m,max_dt,max_rel_dz,min_abs_dz,min_rel_dz,n,n_initial_topo_segments,omega,phi,precip_return_time,precipitation_duration,recalculate_slope,relief_input_file,save_final_topography,save_initial_topography,specific_yield,total_runtime,upstream_aspect_ratio,upstream_length,use_relief_from_file,variable_dt,width,year,time_yr,n_streams,stream_density_str_per_km,erosion_rate_m_per_yr,incision_rate_m_per_yr,avg_watertable_depth_m,ratio_overland_flow_baseflow,ratio_overland_and_baseflow_erosion
30,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.01,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,2.0,0.1,2.2629844684155564e-05,0.009466864191389318,77.72234143831717,7.676982318330911e-06,1.3867117553308374e-10
31,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.0001,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,89.0,4.45,1.7188633508080713e-05,-5.333271300192707e-05,1.420423413254921,0.01563543588164765,6.592454910084502e-05
32,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.00021544346900318845,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,56.0,2.8,1.187220774892565e-05,-2.804592397257689e-05,1.6533538882680976,0.008750789546821968,2.706482871620035e-05
33,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.00046415888336127773,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,35.0,1.75,7.76088108112745e-06,-1.9997632235572498e-05,1.8950992535139526,0.005014009406341595,9.864879857981228e-06
34,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.001,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,23.0,1.15,4.441296642700962e-06,2.6719712678119963e-06,2.017171751728399,0.004106615437468049,0.00032909935334000067
35,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.002154434690031882,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,14.0,0.7,2.4045905387199437e-06,1.2874926765304467e-05,2.204412396246863,0.001967801697820908,2.130733043162633e-06
36,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.004641588833612777,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8742742716543865e-06,1.0578504029399307e-05,2.633927155492511,0.0017294980182759056,1.7051427227867659e-06
37,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8714963788120657e-06,1.1234241413701141e-05,2.9915761096602926,0.0017228097399788218,1.701959167531811e-06
38,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.021544346900318822,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,10.0,0.5,1.6958122706449372e-06,1.6727695075205086e-05,3.1352697750377665,0.001385408526671257,1.2982746893444816e-06
39,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.046415888336127774,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,7.0,0.35,1.2735933901944283e-06,3.1601412857964265e-05,3.273558308951375,0.0009429336094555469,6.470984331469475e-07
40,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.1,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,4.0,0.2,9.305625656321694e-07,4.538153002793362e-05,3.3100513761198345,0.0005126523535688192,2.499774366487949e-07
41,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-3.168808781402895e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.803260122606012e-06,3.3692344856095545e-06,2.9170788136315977,0.0017855158184109051,1.8186274075847046e-06
42,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-5.285891630542434e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.849394247486076e-06,8.54484494584356e-06,2.965619897500359,0.001741856218406769,1.7370093239526676e-06
43,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-8.817398668489131e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.925696126366891e-06,1.7337518828303016e-05,3.0483800141676176,0.0016752223636056207,1.6158200492544693e-06
44,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-1.4708307455613805e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.054240805527434e-06,3.2209643963654885e-05,3.1896491578678376,0.0015716726440139928,1.4358231620936474e-06
45,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-2.4534935568013023e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.271795288506168e-06,5.7255630601130294e-05,3.4262304258852554,0.0013918758760213747,1.1495136526149264e-06
46,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-4.092673920117132e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.64299400055676e-06,0.0001000134507299021,3.8330943731984486,0.0011618208652871083,8.262020331810562e-07
47,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.826991564732053e-12,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,3.2792330643038773e-06,0.0001733168409992866,4.53022297536947,0.000910389868156593,5.308058177236093e-07
48,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-1.138810829658981e-11,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,4.361165412465613e-06,0.0003017090926869209,5.706152938283957,0.0006630768656169474,3.2695639049479095e-07
49,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-1.8996509567233913e-11,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,10.0,0.5,5.807277474807142e-06,0.0005202538960326365,7.730531380896673,0.0003818419733864462,1.2756493102449842e-07
50,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-3.168808781402895e-11,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,8.0,0.4,7.785366085145689e-06,0.0009025041399739482,11.27659055756175,0.0002083444458111828,4.098959943745559e-08
51,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,199.52623149688787,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,9.284166285296506e-07,-5.9978574088852344e-05,2.2206458556622537,0.002710783354277323,5.69378776988864e-06
52,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,324.422607917163,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.1838336559512102e-06,-3.835222587323371e-05,2.4425626342355438,0.002314998178979021,3.867264149948953e-06
53,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,527.499706370262,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.4428797596517276e-06,-1.8658781841711764e-05,2.656418819113473,0.0020348322486691025,2.7626723461967523e-06
54,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,857.6958985908938,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.6912694091712564e-06,-1.048796365771671e-06,2.8524683339332753,0.001836995386243006,2.071184856527695e-06
55,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1394.583249195745,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.9172111858425562e-06,1.4177136682597625e-05,3.0245125680788085,0.0016957206878521907,1.6191222534163786e-06
56,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,2267.543125870802,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.1116504378917353e-06,2.6654057374122996e-05,3.1722104713824213,0.001594666759945291,1.3116568159811678e-06
57,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,3686.9450645195734,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.287617555645878e-06,3.720043162073845e-05,3.2943969572739977,0.0015195348071513507,1.0900021548724439e-06
58,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,5994.8425031894085,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.4324511207628677e-06,4.606197067782414e-05,3.3952105850535,0.0014635722810503852,9.247531543687719e-07
59,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,9747.402255566063,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.551772732170119e-06,5.3298615267732606e-05,3.4777432602480465,0.0014215959687300125,7.97364546029105e-07
60,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,15848.93192461114,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,2.6483993017003165e-06,5.89784576365569e-05,3.544837408842129,0.0013899091335763166,6.962197431587033e-07
61,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.1,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8709004644766531e-06,1.1189978861228726e-05,2.991524544576622,0.003375464949179051,6.8781718038484695e-06
62,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.14444444444444446,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8712667252635722e-06,1.121720069847825e-05,2.9915557945280535,0.0023576586757815205,3.2670664683579798e-06
63,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.18888888888888888,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8714612188729315e-06,1.1231633739422507e-05,2.9915729591312736,0.0018198352412783507,1.9074675056581308e-06
64,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.23333333333333334,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8715818203532334e-06,1.1240576496452863e-05,2.991583831101249,0.001487290632109457,1.2531626831344355e-06
65,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.2777777777777778,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.871663912960306e-06,1.1246660842133825e-05,2.9915913414981468,0.0012613618385676666,8.887559209089552e-07
66,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.32222222222222224,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8717233974073117e-06,1.1251068033103913e-05,2.9915968430386246,0.001097882117799923,6.650514117698485e-07
67,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.3666666666666667,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8717684798286211e-06,1.1254407161059858e-05,2.991601047220387,0.0009741201661499646,5.178119242107114e-07
68,,,,,,1.1883032930260856e-08,3.168808781402895e-10,25.0,2.3766065860521712e-08,0.0004,0.0004,0.002,0.01,-6.33761756280579e-13,False,86400.0,10000.0,31557600.0,5.0,saved_final_topography.csv,True,3600.0,0.0001,0.0,0.5,saved_initial_topography.csv,1258.9254117941675,3.65,31557600000.0,1.8,31557600000.0,0.005,0.001,0.001,2.1,200,0.5,0.2,31557600.0,10800.0,True,saved_topographies/saved_final_topography_base_case_1e4yr.csv,False,False,0.4111111111111111,315576000000.0,1.0,10000.0,True,True,20000,31557600.0,10067.903005995406,12.0,0.6,1.8718038235559217e-06,1.1257024190314835e-05,2.99160436446757,0.0008771831369891528,4.1568827065927603e-07
